Id,Order,Problem,Trial,High,Phigh,Low,Medium,risky_side,side,Choice,Payoff,total_points
15.0,10.0,3.0,1,-6.3,0.3,-15.2,-12.2,left,left,1,-15.2,-15.2
15.0,10.0,3.0,2,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-27.4
15.0,10.0,3.0,3,-6.3,0.3,-15.2,-12.2,left,left,1,-15.2,-42.599999999999994
15.0,10.0,3.0,4,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-54.8
15.0,10.0,3.0,5,-6.3,0.3,-15.2,-12.2,left,left,1,-15.2,-70.0
15.0,10.0,3.0,6,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-82.2
15.0,10.0,3.0,7,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-94.4
15.0,10.0,3.0,8,-6.3,0.3,-15.2,-12.2,left,left,1,-15.2,-109.60000000000001
15.0,10.0,3.0,9,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-121.80000000000001
15.0,10.0,3.0,10,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-134.0
15.0,10.0,3.0,11,-6.3,0.3,-15.2,-12.2,left,left,1,-15.2,-149.2
15.0,10.0,3.0,12,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-161.39999999999998
15.0,10.0,3.0,13,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-173.59999999999997
15.0,10.0,3.0,14,-6.3,0.3,-15.2,-12.2,left,left,1,-15.2,-188.79999999999995
15.0,10.0,3.0,15,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-200.99999999999994
15.0,10.0,3.0,16,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-213.19999999999993
15.0,10.0,3.0,17,-6.3,0.3,-15.2,-12.2,left,left,1,-15.2,-228.39999999999992
15.0,10.0,3.0,18,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-240.5999999999999
15.0,10.0,3.0,19,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-252.7999999999999
15.0,10.0,3.0,20,-6.3,0.3,-15.2,-12.2,left,left,1,-15.2,-267.9999999999999
15.0,10.0,3.0,21,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-280.1999999999999
15.0,10.0,3.0,22,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-292.39999999999986
15.0,10.0,3.0,23,-6.3,0.3,-15.2,-12.2,left,left,1,-15.2,-307.59999999999985
15.0,10.0,3.0,24,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-319.79999999999984
15.0,10.0,3.0,25,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-331.99999999999983
15.0,10.0,3.0,26,-6.3,0.3,-15.2,-12.2,left,left,1,-6.3,-338.29999999999984
15.0,10.0,3.0,27,-6.3,0.3,-15.2,-12.2,left,left,1,-15.2,-353.49999999999983
15.0,10.0,3.0,28,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-365.6999999999998
15.0,10.0,3.0,29,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-377.8999999999998
15.0,10.0,3.0,30,-6.3,0.3,-15.2,-12.2,left,left,1,-6.3,-384.1999999999998
15.0,10.0,3.0,31,-6.3,0.3,-15.2,-12.2,left,left,1,-15.2,-399.3999999999998
15.0,10.0,3.0,32,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-411.5999999999998
15.0,10.0,3.0,33,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-423.7999999999998
15.0,10.0,3.0,34,-6.3,0.3,-15.2,-12.2,left,left,1,-15.2,-438.9999999999998
15.0,10.0,3.0,35,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-451.19999999999976
15.0,10.0,3.0,36,-6.3,0.3,-15.2,-12.2,left,right,0,-12.2,-463.39999999999975
15.0,10.0,3.0,37,-6.3,0.3,-15.2,-12.2,left,left,1,-15.2,-478.59999999999974
