Id,Order,Problem,Trial,High,Phigh,Low,Medium,risky_side,side,Choice,Payoff,total_points
25.0,9.0,26.0,1,6.4,0.05,-5.3,-4.9,left,left,1,-5.3,-5.3
25.0,9.0,26.0,2,6.4,0.05,-5.3,-4.9,left,right,0,-4.9,-10.2
25.0,9.0,26.0,3,6.4,0.05,-5.3,-4.9,left,left,1,-5.3,-15.5
25.0,9.0,26.0,4,6.4,0.05,-5.3,-4.9,left,right,0,-4.9,-20.4
25.0,9.0,26.0,5,6.4,0.05,-5.3,-4.9,left,right,0,-4.9,-25.299999999999997
25.0,9.0,26.0,6,6.4,0.05,-5.3,-4.9,left,left,1,-5.3,-30.599999999999998
25.0,9.0,26.0,7,6.4,0.05,-5.3,-4.9,left,right,0,-4.9,-35.5
25.0,9.0,26.0,8,6.4,0.05,-5.3,-4.9,left,left,1,-5.3,-40.8
25.0,9.0,26.0,9,6.4,0.05,-5.3,-4.9,left,right,0,-4.9,-45.699999999999996
25.0,9.0,26.0,10,6.4,0.05,-5.3,-4.9,left,left,1,-5.3,-50.99999999999999
25.0,9.0,26.0,11,6.4,0.05,-5.3,-4.9,left,right,0,-4.9,-55.89999999999999
25.0,9.0,26.0,12,6.4,0.05,-5.3,-4.9,left,right,0,-4.9,-60.79999999999999
25.0,9.0,26.0,13,6.4,0.05,-5.3,-4.9,left,right,0,-4.9,-65.69999999999999
25.0,9.0,26.0,14,6.4,0.05,-5.3,-4.9,left,left,1,-5.3,-70.99999999999999
25.0,9.0,26.0,15,6.4,0.05,-5.3,-4.9,left,right,0,-4.9,-75.89999999999999
25.0,9.0,26.0,16,6.4,0.05,-5.3,-4.9,left,left,1,-5.3,-81.19999999999999
25.0,9.0,26.0,17,6.4,0.05,-5.3,-4.9,left,right,0,-4.9,-86.1
25.0,9.0,26.0,18,6.4,0.05,-5.3,-4.9,left,right,0,-4.9,-91.0
25.0,9.0,26.0,19,6.4,0.05,-5.3,-4.9,left,left,1,-5.3,-96.3
25.0,9.0,26.0,20,6.4,0.05,-5.3,-4.9,left,right,0,-4.9,-101.2
