Id,Order,Problem,Trial,High,Phigh,Low,Medium,risky_side,side,Choice,Payoff,total_points
65.0,7.0,34.0,1,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-4.3
65.0,7.0,34.0,2,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-8.399999999999999
65.0,7.0,34.0,3,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-12.7
65.0,7.0,34.0,4,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-16.799999999999997
65.0,7.0,34.0,5,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-21.099999999999998
65.0,7.0,34.0,6,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-25.199999999999996
65.0,7.0,34.0,7,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-29.499999999999996
65.0,7.0,34.0,8,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-33.599999999999994
65.0,7.0,34.0,9,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-37.89999999999999
65.0,7.0,34.0,10,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-41.99999999999999
65.0,7.0,34.0,11,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-46.29999999999999
65.0,7.0,34.0,12,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-50.39999999999999
65.0,7.0,34.0,13,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-54.49999999999999
65.0,7.0,34.0,14,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-58.599999999999994
65.0,7.0,34.0,15,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-62.699999999999996
65.0,7.0,34.0,16,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-66.8
65.0,7.0,34.0,17,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-70.89999999999999
65.0,7.0,34.0,18,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-74.99999999999999
65.0,7.0,34.0,19,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-79.09999999999998
65.0,7.0,34.0,20,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-83.19999999999997
65.0,7.0,34.0,21,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-87.49999999999997
65.0,7.0,34.0,22,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-91.59999999999997
65.0,7.0,34.0,23,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-95.69999999999996
65.0,7.0,34.0,24,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-99.79999999999995
65.0,7.0,34.0,25,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-103.89999999999995
65.0,7.0,34.0,26,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-107.99999999999994
65.0,7.0,34.0,27,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-112.09999999999994
65.0,7.0,34.0,28,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-116.19999999999993
65.0,7.0,34.0,29,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-120.29999999999993
65.0,7.0,34.0,30,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-124.39999999999992
65.0,7.0,34.0,31,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-128.69999999999993
65.0,7.0,34.0,32,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-132.79999999999993
65.0,7.0,34.0,33,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-136.89999999999992
65.0,7.0,34.0,34,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-140.99999999999991
65.0,7.0,34.0,35,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-145.0999999999999
65.0,7.0,34.0,36,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-149.1999999999999
65.0,7.0,34.0,37,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-153.2999999999999
65.0,7.0,34.0,38,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-157.3999999999999
65.0,7.0,34.0,39,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-161.4999999999999
65.0,7.0,34.0,40,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-165.59999999999988
65.0,7.0,34.0,41,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-169.69999999999987
65.0,7.0,34.0,42,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-173.79999999999987
65.0,7.0,34.0,43,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-177.89999999999986
65.0,7.0,34.0,44,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-181.99999999999986
65.0,7.0,34.0,45,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-186.09999999999985
65.0,7.0,34.0,46,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-190.19999999999985
65.0,7.0,34.0,47,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-194.29999999999984
65.0,7.0,34.0,48,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-198.39999999999984
65.0,7.0,34.0,49,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-202.49999999999983
65.0,7.0,34.0,50,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-206.59999999999982
65.0,7.0,34.0,51,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-210.69999999999982
65.0,7.0,34.0,52,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-214.7999999999998
65.0,7.0,34.0,53,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-218.8999999999998
65.0,7.0,34.0,54,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-222.9999999999998
65.0,7.0,34.0,55,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-227.0999999999998
65.0,7.0,34.0,56,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-231.1999999999998
65.0,7.0,34.0,57,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-235.29999999999978
65.0,7.0,34.0,58,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-239.39999999999978
65.0,7.0,34.0,59,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-243.49999999999977
65.0,7.0,34.0,60,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-247.59999999999977
65.0,7.0,34.0,61,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-251.89999999999978
65.0,7.0,34.0,62,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-255.99999999999977
65.0,7.0,34.0,63,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-260.0999999999998
65.0,7.0,34.0,64,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-264.1999999999998
65.0,7.0,34.0,65,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-268.29999999999984
65.0,7.0,34.0,66,1.3,0.05,-4.3,-4.1,left,left,1,1.3,-266.99999999999983
65.0,7.0,34.0,67,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-271.29999999999984
65.0,7.0,34.0,68,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-275.59999999999985
65.0,7.0,34.0,69,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-279.6999999999999
65.0,7.0,34.0,70,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-283.9999999999999
65.0,7.0,34.0,71,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-288.2999999999999
65.0,7.0,34.0,72,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-292.5999999999999
65.0,7.0,34.0,73,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-296.8999999999999
65.0,7.0,34.0,74,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-301.19999999999993
65.0,7.0,34.0,75,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-305.29999999999995
65.0,7.0,34.0,76,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-309.59999999999997
65.0,7.0,34.0,77,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-313.7
65.0,7.0,34.0,78,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-317.8
65.0,7.0,34.0,79,1.3,0.05,-4.3,-4.1,left,left,1,-4.3,-322.1
65.0,7.0,34.0,80,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-326.20000000000005
65.0,7.0,34.0,81,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-330.30000000000007
65.0,7.0,34.0,82,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-334.4000000000001
65.0,7.0,34.0,83,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-338.5000000000001
65.0,7.0,34.0,84,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-342.60000000000014
65.0,7.0,34.0,85,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-346.70000000000016
65.0,7.0,34.0,86,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-350.8000000000002
65.0,7.0,34.0,87,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-354.9000000000002
65.0,7.0,34.0,88,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-359.0000000000002
65.0,7.0,34.0,89,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-363.10000000000025
65.0,7.0,34.0,90,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-367.2000000000003
65.0,7.0,34.0,91,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-371.3000000000003
65.0,7.0,34.0,92,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-375.4000000000003
65.0,7.0,34.0,93,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-379.50000000000034
65.0,7.0,34.0,94,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-383.60000000000036
65.0,7.0,34.0,95,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-387.7000000000004
65.0,7.0,34.0,96,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-391.8000000000004
65.0,7.0,34.0,97,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-395.90000000000043
65.0,7.0,34.0,98,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-400.00000000000045
65.0,7.0,34.0,99,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-404.1000000000005
65.0,7.0,34.0,100,1.3,0.05,-4.3,-4.1,left,right,0,-4.1,-408.2000000000005
