Id,Order,Problem,Trial,High,Phigh,Low,Medium,risky_side,side,Choice,Payoff,total_points
62.0,5.0,56.0,1,26.5,0.94,8.3,25.2,right,left,0,25.2,25.2
62.0,5.0,56.0,2,26.5,0.94,8.3,25.2,right,left,0,25.2,50.4
62.0,5.0,56.0,3,26.5,0.94,8.3,25.2,right,left,0,25.2,75.6
62.0,5.0,56.0,4,26.5,0.94,8.3,25.2,right,left,0,25.2,100.8
62.0,5.0,56.0,5,26.5,0.94,8.3,25.2,right,left,0,25.2,126.0
62.0,5.0,56.0,6,26.5,0.94,8.3,25.2,right,left,0,25.2,151.2
62.0,5.0,56.0,7,26.5,0.94,8.3,25.2,right,left,0,25.2,176.39999999999998
62.0,5.0,56.0,8,26.5,0.94,8.3,25.2,right,left,0,25.2,201.59999999999997
62.0,5.0,56.0,9,26.5,0.94,8.3,25.2,right,left,0,25.2,226.79999999999995
62.0,5.0,56.0,10,26.5,0.94,8.3,25.2,right,left,0,25.2,251.99999999999994
62.0,5.0,56.0,11,26.5,0.94,8.3,25.2,right,left,0,25.2,277.19999999999993
62.0,5.0,56.0,12,26.5,0.94,8.3,25.2,right,left,0,25.2,302.3999999999999
62.0,5.0,56.0,13,26.5,0.94,8.3,25.2,right,left,0,25.2,327.5999999999999
62.0,5.0,56.0,14,26.5,0.94,8.3,25.2,right,left,0,25.2,352.7999999999999
62.0,5.0,56.0,15,26.5,0.94,8.3,25.2,right,left,0,25.2,377.9999999999999
62.0,5.0,56.0,16,26.5,0.94,8.3,25.2,right,left,0,25.2,403.1999999999999
62.0,5.0,56.0,17,26.5,0.94,8.3,25.2,right,left,0,25.2,428.39999999999986
62.0,5.0,56.0,18,26.5,0.94,8.3,25.2,right,left,0,25.2,453.59999999999985
62.0,5.0,56.0,19,26.5,0.94,8.3,25.2,right,left,0,25.2,478.79999999999984
62.0,5.0,56.0,20,26.5,0.94,8.3,25.2,right,left,0,25.2,503.99999999999983
62.0,5.0,56.0,21,26.5,0.94,8.3,25.2,right,left,0,25.2,529.1999999999998
62.0,5.0,56.0,22,26.5,0.94,8.3,25.2,right,left,0,25.2,554.3999999999999
62.0,5.0,56.0,23,26.5,0.94,8.3,25.2,right,left,0,25.2,579.5999999999999
62.0,5.0,56.0,24,26.5,0.94,8.3,25.2,right,left,0,25.2,604.8
62.0,5.0,56.0,25,26.5,0.94,8.3,25.2,right,left,0,25.2,630.0
62.0,5.0,56.0,26,26.5,0.94,8.3,25.2,right,left,0,25.2,655.2
62.0,5.0,56.0,27,26.5,0.94,8.3,25.2,right,left,0,25.2,680.4000000000001
62.0,5.0,56.0,28,26.5,0.94,8.3,25.2,right,left,0,25.2,705.6000000000001
62.0,5.0,56.0,29,26.5,0.94,8.3,25.2,right,left,0,25.2,730.8000000000002
62.0,5.0,56.0,30,26.5,0.94,8.3,25.2,right,left,0,25.2,756.0000000000002
62.0,5.0,56.0,31,26.5,0.94,8.3,25.2,right,left,0,25.2,781.2000000000003
62.0,5.0,56.0,32,26.5,0.94,8.3,25.2,right,left,0,25.2,806.4000000000003
62.0,5.0,56.0,33,26.5,0.94,8.3,25.2,right,left,0,25.2,831.6000000000004
62.0,5.0,56.0,34,26.5,0.94,8.3,25.2,right,left,0,25.2,856.8000000000004
62.0,5.0,56.0,35,26.5,0.94,8.3,25.2,right,left,0,25.2,882.0000000000005
62.0,5.0,56.0,36,26.5,0.94,8.3,25.2,right,left,0,25.2,907.2000000000005
62.0,5.0,56.0,37,26.5,0.94,8.3,25.2,right,left,0,25.2,932.4000000000005
62.0,5.0,56.0,38,26.5,0.94,8.3,25.2,right,left,0,25.2,957.6000000000006
62.0,5.0,56.0,39,26.5,0.94,8.3,25.2,right,left,0,25.2,982.8000000000006
