Id,Order,Problem,Trial,High,Phigh,Low,Medium,risky_side,side,Choice,Payoff,total_points
55.0,10.0,50.0,1,5.8,0.04,2.7,2.8,left,left,1,2.7,2.7
55.0,10.0,50.0,2,5.8,0.04,2.7,2.8,left,left,1,2.7,5.4
55.0,10.0,50.0,3,5.8,0.04,2.7,2.8,left,left,1,2.7,8.100000000000001
55.0,10.0,50.0,4,5.8,0.04,2.7,2.8,left,left,1,2.7,10.8
55.0,10.0,50.0,5,5.8,0.04,2.7,2.8,left,left,1,2.7,13.5
55.0,10.0,50.0,6,5.8,0.04,2.7,2.8,left,left,1,2.7,16.2
55.0,10.0,50.0,7,5.8,0.04,2.7,2.8,left,left,1,2.7,18.9
55.0,10.0,50.0,8,5.8,0.04,2.7,2.8,left,left,1,2.7,21.599999999999998
55.0,10.0,50.0,9,5.8,0.04,2.7,2.8,left,left,1,2.7,24.299999999999997
55.0,10.0,50.0,10,5.8,0.04,2.7,2.8,left,left,1,2.7,26.999999999999996
55.0,10.0,50.0,11,5.8,0.04,2.7,2.8,left,left,1,2.7,29.699999999999996
55.0,10.0,50.0,12,5.8,0.04,2.7,2.8,left,left,1,2.7,32.4
55.0,10.0,50.0,13,5.8,0.04,2.7,2.8,left,left,1,2.7,35.1
55.0,10.0,50.0,14,5.8,0.04,2.7,2.8,left,left,1,2.7,37.800000000000004
55.0,10.0,50.0,15,5.8,0.04,2.7,2.8,left,left,1,2.7,40.50000000000001
55.0,10.0,50.0,16,5.8,0.04,2.7,2.8,left,left,1,2.7,43.20000000000001
55.0,10.0,50.0,17,5.8,0.04,2.7,2.8,left,left,1,2.7,45.90000000000001
55.0,10.0,50.0,18,5.8,0.04,2.7,2.8,left,left,1,2.7,48.600000000000016
55.0,10.0,50.0,19,5.8,0.04,2.7,2.8,left,left,1,2.7,51.30000000000002
55.0,10.0,50.0,20,5.8,0.04,2.7,2.8,left,left,1,2.7,54.00000000000002
55.0,10.0,50.0,21,5.8,0.04,2.7,2.8,left,left,1,2.7,56.700000000000024
55.0,10.0,50.0,22,5.8,0.04,2.7,2.8,left,left,1,2.7,59.40000000000003
55.0,10.0,50.0,23,5.8,0.04,2.7,2.8,left,left,1,2.7,62.10000000000003
55.0,10.0,50.0,24,5.8,0.04,2.7,2.8,left,left,1,2.7,64.80000000000003
55.0,10.0,50.0,25,5.8,0.04,2.7,2.8,left,left,1,5.8,70.60000000000002
55.0,10.0,50.0,26,5.8,0.04,2.7,2.8,left,left,1,2.7,73.30000000000003
55.0,10.0,50.0,27,5.8,0.04,2.7,2.8,left,left,1,2.7,76.00000000000003
55.0,10.0,50.0,28,5.8,0.04,2.7,2.8,left,left,1,2.7,78.70000000000003
55.0,10.0,50.0,29,5.8,0.04,2.7,2.8,left,left,1,2.7,81.40000000000003
55.0,10.0,50.0,30,5.8,0.04,2.7,2.8,left,left,1,2.7,84.10000000000004
55.0,10.0,50.0,31,5.8,0.04,2.7,2.8,left,left,1,2.7,86.80000000000004
55.0,10.0,50.0,32,5.8,0.04,2.7,2.8,left,left,1,2.7,89.50000000000004
55.0,10.0,50.0,33,5.8,0.04,2.7,2.8,left,left,1,2.7,92.20000000000005
55.0,10.0,50.0,34,5.8,0.04,2.7,2.8,left,left,1,2.7,94.90000000000005
55.0,10.0,50.0,35,5.8,0.04,2.7,2.8,left,left,1,2.7,97.60000000000005
55.0,10.0,50.0,36,5.8,0.04,2.7,2.8,left,left,1,2.7,100.30000000000005
55.0,10.0,50.0,37,5.8,0.04,2.7,2.8,left,left,1,2.7,103.00000000000006
55.0,10.0,50.0,38,5.8,0.04,2.7,2.8,left,left,1,2.7,105.70000000000006
55.0,10.0,50.0,39,5.8,0.04,2.7,2.8,left,left,1,2.7,108.40000000000006
55.0,10.0,50.0,40,5.8,0.04,2.7,2.8,left,left,1,2.7,111.10000000000007
55.0,10.0,50.0,41,5.8,0.04,2.7,2.8,left,left,1,2.7,113.80000000000007
55.0,10.0,50.0,42,5.8,0.04,2.7,2.8,left,left,1,2.7,116.50000000000007
55.0,10.0,50.0,43,5.8,0.04,2.7,2.8,left,left,1,2.7,119.20000000000007
55.0,10.0,50.0,44,5.8,0.04,2.7,2.8,left,left,1,2.7,121.90000000000008
55.0,10.0,50.0,45,5.8,0.04,2.7,2.8,left,left,1,2.7,124.60000000000008
55.0,10.0,50.0,46,5.8,0.04,2.7,2.8,left,left,1,2.7,127.30000000000008
55.0,10.0,50.0,47,5.8,0.04,2.7,2.8,left,left,1,2.7,130.00000000000009
55.0,10.0,50.0,48,5.8,0.04,2.7,2.8,left,left,1,2.7,132.70000000000007
55.0,10.0,50.0,49,5.8,0.04,2.7,2.8,left,left,1,2.7,135.40000000000006
55.0,10.0,50.0,50,5.8,0.04,2.7,2.8,left,left,1,2.7,138.10000000000005
55.0,10.0,50.0,51,5.8,0.04,2.7,2.8,left,left,1,2.7,140.80000000000004
55.0,10.0,50.0,52,5.8,0.04,2.7,2.8,left,left,1,2.7,143.50000000000003
55.0,10.0,50.0,53,5.8,0.04,2.7,2.8,left,left,1,2.7,146.20000000000002
55.0,10.0,50.0,54,5.8,0.04,2.7,2.8,left,left,1,2.7,148.9
55.0,10.0,50.0,55,5.8,0.04,2.7,2.8,left,left,1,2.7,151.6
55.0,10.0,50.0,56,5.8,0.04,2.7,2.8,left,left,1,2.7,154.29999999999998
55.0,10.0,50.0,57,5.8,0.04,2.7,2.8,left,left,1,2.7,156.99999999999997
55.0,10.0,50.0,58,5.8,0.04,2.7,2.8,left,left,1,2.7,159.69999999999996
55.0,10.0,50.0,59,5.8,0.04,2.7,2.8,left,left,1,2.7,162.39999999999995
55.0,10.0,50.0,60,5.8,0.04,2.7,2.8,left,left,1,2.7,165.09999999999994
55.0,10.0,50.0,61,5.8,0.04,2.7,2.8,left,left,1,2.7,167.79999999999993
55.0,10.0,50.0,62,5.8,0.04,2.7,2.8,left,left,1,2.7,170.49999999999991
55.0,10.0,50.0,63,5.8,0.04,2.7,2.8,left,left,1,2.7,173.1999999999999
55.0,10.0,50.0,64,5.8,0.04,2.7,2.8,left,left,1,2.7,175.8999999999999
55.0,10.0,50.0,65,5.8,0.04,2.7,2.8,left,left,1,2.7,178.59999999999988
55.0,10.0,50.0,66,5.8,0.04,2.7,2.8,left,left,1,2.7,181.29999999999987
55.0,10.0,50.0,67,5.8,0.04,2.7,2.8,left,left,1,2.7,183.99999999999986
55.0,10.0,50.0,68,5.8,0.04,2.7,2.8,left,left,1,2.7,186.69999999999985
55.0,10.0,50.0,69,5.8,0.04,2.7,2.8,left,left,1,2.7,189.39999999999984
55.0,10.0,50.0,70,5.8,0.04,2.7,2.8,left,left,1,2.7,192.09999999999982
55.0,10.0,50.0,71,5.8,0.04,2.7,2.8,left,left,1,2.7,194.7999999999998
55.0,10.0,50.0,72,5.8,0.04,2.7,2.8,left,left,1,2.7,197.4999999999998
55.0,10.0,50.0,73,5.8,0.04,2.7,2.8,left,left,1,5.8,203.2999999999998
55.0,10.0,50.0,74,5.8,0.04,2.7,2.8,left,left,1,5.8,209.09999999999982
55.0,10.0,50.0,75,5.8,0.04,2.7,2.8,left,left,1,2.7,211.7999999999998
55.0,10.0,50.0,76,5.8,0.04,2.7,2.8,left,left,1,2.7,214.4999999999998
55.0,10.0,50.0,77,5.8,0.04,2.7,2.8,left,left,1,2.7,217.1999999999998
55.0,10.0,50.0,78,5.8,0.04,2.7,2.8,left,left,1,2.7,219.89999999999978
55.0,10.0,50.0,79,5.8,0.04,2.7,2.8,left,left,1,2.7,222.59999999999977
55.0,10.0,50.0,80,5.8,0.04,2.7,2.8,left,left,1,2.7,225.29999999999976
55.0,10.0,50.0,81,5.8,0.04,2.7,2.8,left,right,0,2.8,228.09999999999977
55.0,10.0,50.0,82,5.8,0.04,2.7,2.8,left,right,0,2.8,230.89999999999978
55.0,10.0,50.0,83,5.8,0.04,2.7,2.8,left,right,0,2.8,233.6999999999998
55.0,10.0,50.0,84,5.8,0.04,2.7,2.8,left,right,0,2.8,236.4999999999998
55.0,10.0,50.0,85,5.8,0.04,2.7,2.8,left,right,0,2.8,239.2999999999998
55.0,10.0,50.0,86,5.8,0.04,2.7,2.8,left,right,0,2.8,242.09999999999982
55.0,10.0,50.0,87,5.8,0.04,2.7,2.8,left,right,0,2.8,244.89999999999984
55.0,10.0,50.0,88,5.8,0.04,2.7,2.8,left,right,0,2.8,247.69999999999985
55.0,10.0,50.0,89,5.8,0.04,2.7,2.8,left,right,0,2.8,250.49999999999986
55.0,10.0,50.0,90,5.8,0.04,2.7,2.8,left,left,1,2.7,253.19999999999985
55.0,10.0,50.0,91,5.8,0.04,2.7,2.8,left,right,0,2.8,255.99999999999986
55.0,10.0,50.0,92,5.8,0.04,2.7,2.8,left,right,0,2.8,258.79999999999984
55.0,10.0,50.0,93,5.8,0.04,2.7,2.8,left,right,0,2.8,261.59999999999985
55.0,10.0,50.0,94,5.8,0.04,2.7,2.8,left,right,0,2.8,264.39999999999986
55.0,10.0,50.0,95,5.8,0.04,2.7,2.8,left,right,0,2.8,267.1999999999999
55.0,10.0,50.0,96,5.8,0.04,2.7,2.8,left,right,0,2.8,269.9999999999999
55.0,10.0,50.0,97,5.8,0.04,2.7,2.8,left,right,0,2.8,272.7999999999999
55.0,10.0,50.0,98,5.8,0.04,2.7,2.8,left,right,0,2.8,275.5999999999999
55.0,10.0,50.0,99,5.8,0.04,2.7,2.8,left,right,0,2.8,278.3999999999999
55.0,10.0,50.0,100,5.8,0.04,2.7,2.8,left,right,0,2.8,281.19999999999993
