Id,Order,Problem,Trial,High,Phigh,Low,Medium,risky_side,side,Choice,Payoff,total_points
74.0,6.0,16.0,1,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-18.7
74.0,6.0,16.0,2,-7.1,0.07,-19.6,-18.7,right,right,1,-7.1,-25.799999999999997
74.0,6.0,16.0,3,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-44.5
74.0,6.0,16.0,4,-7.1,0.07,-19.6,-18.7,right,right,1,-19.6,-64.1
74.0,6.0,16.0,5,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-82.8
74.0,6.0,16.0,6,-7.1,0.07,-19.6,-18.7,right,right,1,-19.6,-102.4
74.0,6.0,16.0,7,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-121.10000000000001
74.0,6.0,16.0,8,-7.1,0.07,-19.6,-18.7,right,right,1,-19.6,-140.70000000000002
74.0,6.0,16.0,9,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-159.4
74.0,6.0,16.0,10,-7.1,0.07,-19.6,-18.7,right,right,1,-19.6,-179.0
74.0,6.0,16.0,11,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-197.7
74.0,6.0,16.0,12,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-216.39999999999998
74.0,6.0,16.0,13,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-235.09999999999997
74.0,6.0,16.0,14,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-253.79999999999995
74.0,6.0,16.0,15,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-272.49999999999994
74.0,6.0,16.0,16,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-291.19999999999993
74.0,6.0,16.0,17,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-309.8999999999999
74.0,6.0,16.0,18,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-328.5999999999999
74.0,6.0,16.0,19,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-347.2999999999999
74.0,6.0,16.0,20,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-365.9999999999999
74.0,6.0,16.0,21,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-384.6999999999999
74.0,6.0,16.0,22,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-403.39999999999986
74.0,6.0,16.0,23,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-422.09999999999985
74.0,6.0,16.0,24,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-440.79999999999984
74.0,6.0,16.0,25,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-459.49999999999983
74.0,6.0,16.0,26,-7.1,0.07,-19.6,-18.7,right,left,0,-18.7,-478.1999999999998
