Id,Order,Problem,Trial,High,Phigh,Low,Medium,risky_side,side,Choice,Payoff,total_points
59.0,4.0,9.0,1,-5.7,0.95,-16.3,-6.1,right,left,0,-6.1,-6.1
59.0,4.0,9.0,2,-5.7,0.95,-16.3,-6.1,right,right,1,-16.3,-22.4
59.0,4.0,9.0,3,-5.7,0.95,-16.3,-6.1,right,left,0,-6.1,-28.5
59.0,4.0,9.0,4,-5.7,0.95,-16.3,-6.1,right,right,1,-16.3,-44.8
59.0,4.0,9.0,5,-5.7,0.95,-16.3,-6.1,right,left,0,-6.1,-50.9
59.0,4.0,9.0,6,-5.7,0.95,-16.3,-6.1,right,right,1,-5.7,-56.6
59.0,4.0,9.0,7,-5.7,0.95,-16.3,-6.1,right,left,0,-6.1,-62.7
59.0,4.0,9.0,8,-5.7,0.95,-16.3,-6.1,right,right,1,-5.7,-68.4
59.0,4.0,9.0,9,-5.7,0.95,-16.3,-6.1,right,left,0,-6.1,-74.5
59.0,4.0,9.0,10,-5.7,0.95,-16.3,-6.1,right,right,1,-5.7,-80.2
59.0,4.0,9.0,11,-5.7,0.95,-16.3,-6.1,right,left,0,-6.1,-86.3
59.0,4.0,9.0,12,-5.7,0.95,-16.3,-6.1,right,left,0,-6.1,-92.39999999999999
59.0,4.0,9.0,13,-5.7,0.95,-16.3,-6.1,right,left,0,-6.1,-98.49999999999999
59.0,4.0,9.0,14,-5.7,0.95,-16.3,-6.1,right,right,1,-5.7,-104.19999999999999
59.0,4.0,9.0,15,-5.7,0.95,-16.3,-6.1,right,right,1,-5.7,-109.89999999999999
59.0,4.0,9.0,16,-5.7,0.95,-16.3,-6.1,right,right,1,-5.7,-115.6
59.0,4.0,9.0,17,-5.7,0.95,-16.3,-6.1,right,right,1,-5.7,-121.3
59.0,4.0,9.0,18,-5.7,0.95,-16.3,-6.1,right,right,1,-5.7,-127.0
59.0,4.0,9.0,19,-5.7,0.95,-16.3,-6.1,right,right,1,-5.7,-132.7
59.0,4.0,9.0,20,-5.7,0.95,-16.3,-6.1,right,right,1,-5.7,-138.39999999999998
59.0,4.0,9.0,21,-5.7,0.95,-16.3,-6.1,right,right,1,-5.7,-144.09999999999997
59.0,4.0,9.0,22,-5.7,0.95,-16.3,-6.1,right,right,1,-5.7,-149.79999999999995
59.0,4.0,9.0,23,-5.7,0.95,-16.3,-6.1,right,right,1,-5.7,-155.49999999999994
