Id,Order,Problem,Trial,High,Phigh,Low,Medium,risky_side,side,Choice,Payoff,total_points
79.0,12.0,15.0,1,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-25.4
79.0,12.0,15.0,2,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-51.7
79.0,12.0,15.0,3,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-77.1
79.0,12.0,15.0,4,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-103.39999999999999
79.0,12.0,15.0,5,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-128.79999999999998
79.0,12.0,15.0,6,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-155.1
79.0,12.0,15.0,7,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-180.5
79.0,12.0,15.0,8,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-206.8
79.0,12.0,15.0,9,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-232.20000000000002
79.0,12.0,15.0,10,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-258.5
79.0,12.0,15.0,11,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-283.9
79.0,12.0,15.0,12,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-310.2
79.0,12.0,15.0,13,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-335.59999999999997
79.0,12.0,15.0,14,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-361.9
79.0,12.0,15.0,15,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-387.29999999999995
79.0,12.0,15.0,16,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-413.59999999999997
79.0,12.0,15.0,17,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-438.99999999999994
79.0,12.0,15.0,18,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-465.29999999999995
79.0,12.0,15.0,19,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-490.69999999999993
79.0,12.0,15.0,20,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-516.9999999999999
79.0,12.0,15.0,21,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-542.3999999999999
79.0,12.0,15.0,22,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-568.6999999999998
79.0,12.0,15.0,23,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-594.0999999999998
79.0,12.0,15.0,24,-8.9,0.08,-26.3,-25.4,right,right,1,-8.9,-602.9999999999998
79.0,12.0,15.0,25,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-629.2999999999997
79.0,12.0,15.0,26,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-654.6999999999997
79.0,12.0,15.0,27,-8.9,0.08,-26.3,-25.4,right,right,1,-8.9,-663.5999999999997
79.0,12.0,15.0,28,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-689.8999999999996
79.0,12.0,15.0,29,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-715.2999999999996
79.0,12.0,15.0,30,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-741.5999999999996
79.0,12.0,15.0,31,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-766.9999999999995
79.0,12.0,15.0,32,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-793.2999999999995
79.0,12.0,15.0,33,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-818.6999999999995
79.0,12.0,15.0,34,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-844.9999999999994
79.0,12.0,15.0,35,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-870.3999999999994
79.0,12.0,15.0,36,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-896.6999999999994
79.0,12.0,15.0,37,-8.9,0.08,-26.3,-25.4,right,left,0,-25.4,-922.0999999999993
79.0,12.0,15.0,38,-8.9,0.08,-26.3,-25.4,right,right,1,-26.3,-948.3999999999993
