Id,Order,Problem,Trial,High,Phigh,Low,Medium,risky_side,side,Choice,Payoff,total_points
78.0,1.0,13.0,1,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-10.4
78.0,1.0,13.0,2,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-19.8
78.0,1.0,13.0,3,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-30.200000000000003
78.0,1.0,13.0,4,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-39.6
78.0,1.0,13.0,5,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-49.0
78.0,1.0,13.0,6,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-59.4
78.0,1.0,13.0,7,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-68.8
78.0,1.0,13.0,8,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-78.2
78.0,1.0,13.0,9,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-88.60000000000001
78.0,1.0,13.0,10,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-98.00000000000001
78.0,1.0,13.0,11,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-107.40000000000002
78.0,1.0,13.0,12,-2.0,0.05,-10.4,-9.4,left,left,1,-2.0,-109.40000000000002
78.0,1.0,13.0,13,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-119.80000000000003
78.0,1.0,13.0,14,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-129.20000000000002
78.0,1.0,13.0,15,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-139.60000000000002
78.0,1.0,13.0,16,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-149.00000000000003
78.0,1.0,13.0,17,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-158.40000000000003
78.0,1.0,13.0,18,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-168.80000000000004
78.0,1.0,13.0,19,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-178.20000000000005
78.0,1.0,13.0,20,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-188.60000000000005
78.0,1.0,13.0,21,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-199.00000000000006
78.0,1.0,13.0,22,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-208.40000000000006
78.0,1.0,13.0,23,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-218.80000000000007
78.0,1.0,13.0,24,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-228.20000000000007
78.0,1.0,13.0,25,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-237.60000000000008
78.0,1.0,13.0,26,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-247.00000000000009
78.0,1.0,13.0,27,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-256.4000000000001
78.0,1.0,13.0,28,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-266.80000000000007
78.0,1.0,13.0,29,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-276.20000000000005
78.0,1.0,13.0,30,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-285.6
78.0,1.0,13.0,31,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-296.0
78.0,1.0,13.0,32,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-306.4
78.0,1.0,13.0,33,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-315.79999999999995
78.0,1.0,13.0,34,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-326.19999999999993
78.0,1.0,13.0,35,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-335.5999999999999
78.0,1.0,13.0,36,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-345.9999999999999
78.0,1.0,13.0,37,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-355.39999999999986
78.0,1.0,13.0,38,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-364.79999999999984
78.0,1.0,13.0,39,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-375.1999999999998
78.0,1.0,13.0,40,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-384.5999999999998
78.0,1.0,13.0,41,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-394.9999999999998
78.0,1.0,13.0,42,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-405.39999999999975
78.0,1.0,13.0,43,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-415.7999999999997
78.0,1.0,13.0,44,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-425.1999999999997
78.0,1.0,13.0,45,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-435.5999999999997
78.0,1.0,13.0,46,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-445.99999999999966
78.0,1.0,13.0,47,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-455.39999999999964
78.0,1.0,13.0,48,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-465.7999999999996
78.0,1.0,13.0,49,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-475.1999999999996
78.0,1.0,13.0,50,-2.0,0.05,-10.4,-9.4,left,left,1,-2.0,-477.1999999999996
78.0,1.0,13.0,51,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-487.59999999999957
78.0,1.0,13.0,52,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-496.99999999999955
78.0,1.0,13.0,53,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-506.3999999999995
78.0,1.0,13.0,54,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-515.7999999999995
78.0,1.0,13.0,55,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-525.1999999999995
78.0,1.0,13.0,56,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-534.5999999999995
78.0,1.0,13.0,57,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-543.9999999999994
78.0,1.0,13.0,58,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-553.3999999999994
78.0,1.0,13.0,59,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-562.7999999999994
78.0,1.0,13.0,60,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-572.1999999999994
78.0,1.0,13.0,61,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-581.5999999999993
78.0,1.0,13.0,62,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-590.9999999999993
78.0,1.0,13.0,63,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-600.3999999999993
78.0,1.0,13.0,64,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-609.7999999999993
78.0,1.0,13.0,65,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-619.1999999999992
78.0,1.0,13.0,66,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-628.5999999999992
78.0,1.0,13.0,67,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-637.9999999999992
78.0,1.0,13.0,68,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-647.3999999999992
78.0,1.0,13.0,69,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-656.7999999999992
78.0,1.0,13.0,70,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-666.1999999999991
78.0,1.0,13.0,71,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-675.5999999999991
78.0,1.0,13.0,72,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-684.9999999999991
78.0,1.0,13.0,73,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-694.3999999999991
78.0,1.0,13.0,74,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-703.799999999999
78.0,1.0,13.0,75,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-713.199999999999
78.0,1.0,13.0,76,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-722.599999999999
78.0,1.0,13.0,77,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-731.999999999999
78.0,1.0,13.0,78,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-741.399999999999
78.0,1.0,13.0,79,-2.0,0.05,-10.4,-9.4,left,left,1,-10.4,-751.7999999999989
78.0,1.0,13.0,80,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-761.1999999999989
78.0,1.0,13.0,81,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-770.5999999999989
78.0,1.0,13.0,82,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-779.9999999999989
78.0,1.0,13.0,83,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-789.3999999999988
78.0,1.0,13.0,84,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-798.7999999999988
78.0,1.0,13.0,85,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-808.1999999999988
78.0,1.0,13.0,86,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-817.5999999999988
78.0,1.0,13.0,87,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-826.9999999999987
78.0,1.0,13.0,88,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-836.3999999999987
78.0,1.0,13.0,89,-2.0,0.05,-10.4,-9.4,left,right,0,-9.4,-845.7999999999987
