Id,Order,Problem,Trial,High,Phigh,Low,Medium,risky_side,side,Choice,Payoff,total_points
51.0,1.0,11.0,1,-1.2,0.02,-12.3,-12.1,right,left,0,-12.1,-12.1
51.0,1.0,11.0,2,-1.2,0.02,-12.3,-12.1,right,right,1,-12.3,-24.4
51.0,1.0,11.0,3,-1.2,0.02,-12.3,-12.1,right,left,0,-12.1,-36.5
51.0,1.0,11.0,4,-1.2,0.02,-12.3,-12.1,right,right,1,-12.3,-48.8
51.0,1.0,11.0,5,-1.2,0.02,-12.3,-12.1,right,left,0,-12.1,-60.9
51.0,1.0,11.0,6,-1.2,0.02,-12.3,-12.1,right,right,1,-12.3,-73.2
51.0,1.0,11.0,7,-1.2,0.02,-12.3,-12.1,right,left,0,-12.1,-85.3
51.0,1.0,11.0,8,-1.2,0.02,-12.3,-12.1,right,right,1,-12.3,-97.6
51.0,1.0,11.0,9,-1.2,0.02,-12.3,-12.1,right,left,0,-12.1,-109.69999999999999
51.0,1.0,11.0,10,-1.2,0.02,-12.3,-12.1,right,right,1,-12.3,-121.99999999999999
51.0,1.0,11.0,11,-1.2,0.02,-12.3,-12.1,right,left,0,-12.1,-134.1
51.0,1.0,11.0,12,-1.2,0.02,-12.3,-12.1,right,left,0,-12.1,-146.2
51.0,1.0,11.0,13,-1.2,0.02,-12.3,-12.1,right,left,0,-12.1,-158.29999999999998
51.0,1.0,11.0,14,-1.2,0.02,-12.3,-12.1,right,left,0,-12.1,-170.39999999999998
51.0,1.0,11.0,15,-1.2,0.02,-12.3,-12.1,right,right,1,-12.3,-182.7
51.0,1.0,11.0,16,-1.2,0.02,-12.3,-12.1,right,left,0,-12.1,-194.79999999999998
51.0,1.0,11.0,17,-1.2,0.02,-12.3,-12.1,right,left,0,-12.1,-206.89999999999998
51.0,1.0,11.0,18,-1.2,0.02,-12.3,-12.1,right,right,1,-12.3,-219.2
51.0,1.0,11.0,19,-1.2,0.02,-12.3,-12.1,right,left,0,-12.1,-231.29999999999998
51.0,1.0,11.0,20,-1.2,0.02,-12.3,-12.1,right,left,0,-12.1,-243.39999999999998
51.0,1.0,11.0,21,-1.2,0.02,-12.3,-12.1,right,left,0,-12.1,-255.49999999999997
